meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1232,9496,2,25,2024-04-07T06:12:46.707000+00:00,35.477,43.867,19.086,275.0,305.0,False,98.43,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2049, 2049]",306.0
1232,9496,10,25,2024-04-07T06:12:50.651000+00:00,35.854,44.108,19.072,274.0,299.0,False,99.034,"[None, 2048, 2049, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,1,26,2024-04-07T06:13:12.443000+00:00,34.874,42.952,18.611,,295.0,False,96.437,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",287.0
1232,9496,16,26,2024-04-07T06:13:20.659000+00:00,35.536,46.559,21.08,273.0,297.0,False,103.175,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2064, 2064]",298.0
1232,9496,11,26,2024-04-07T06:13:21.164000+00:00,35.496,43.536,18.657,281.0,296.0,False,97.689,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",291.0
1232,9496,4,26,2024-04-07T06:13:23.833000+00:00,35.271,44.337,21.309,,300.0,False,100.917,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2064, 2064]",300.0
1232,9496,55,26,2024-04-07T06:13:26.613000+00:00,35.136,43.448,18.553,277.0,298.0,False,97.137,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,14,26,2024-04-07T06:13:33.158000+00:00,35.247,43.325,18.717,,297.0,False,97.289,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,81,26,2024-04-07T06:13:36.785000+00:00,35.168,43.409,18.787,280.0,297.0,False,97.364,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,63,26,2024-04-07T06:13:47.805000+00:00,34.524,42.725,18.526,,296.0,False,95.775,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,44,26,2024-04-07T06:13:54.491000+00:00,34.17,42.728,18.549,,297.0,False,95.447,"[None, 2048, 2049, 2049, 2051, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,27,26,2024-04-07T06:14:04.346000+00:00,36.155,44.112,18.775,,300.0,False,99.042,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,22,26,2024-04-07T06:14:18.295000+00:00,35.304,43.137,18.596,,296.0,False,97.037,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",295.0
1232,9496,18,26,2024-04-07T06:14:18.984000+00:00,35.367,43.151,18.789,273.0,297.0,False,97.307,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",292.0
1232,9496,20,26,2024-04-07T06:14:20.713000+00:00,35.497,43.233,18.415,279.0,303.0,False,97.145,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",304.0
1232,9496,77,26,2024-04-07T06:14:22.375000+00:00,35.057,43.206,18.595,270.0,297.0,False,96.858,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",291.0
1232,9496,31,26,2024-04-07T06:14:24.819000+00:00,35.898,43.795,18.918,,299.0,False,98.611,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,2,26,2024-04-07T06:14:25.170000+00:00,36.002,43.594,18.889,274.0,304.0,False,98.485,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049]",304.0
1232,9496,10,26,2024-04-07T06:14:29.632000+00:00,36.002,44.005,18.951,,300.0,False,98.958,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,1,27,2024-04-07T06:14:48.817000+00:00,34.936,42.975,18.743,280.0,296.0,False,96.654,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",287.0
1232,9496,11,27,2024-04-07T06:14:58.895000+00:00,34.947,43.279,18.617,280.0,296.0,False,96.843,"[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,55,27,2024-04-07T06:15:03.783000+00:00,35.134,43.321,18.613,278.0,297.0,False,97.068,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,16,27,2024-04-07T06:15:03.886000+00:00,54.455,42.624,18.544,276.0,295.0,True,115.623,"[2064, 2064, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2051, 2049, 2051, 2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2049, 2048]",293.0
1232,9496,4,27,2024-04-07T06:15:04.604000+00:00,55.404,42.66,18.557,279.0,302.0,True,116.621,"[2064, 2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2049, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2049, 2051]",300.0
1232,9496,14,27,2024-04-07T06:15:10.559000+00:00,35.232,43.367,18.76,278.0,297.0,False,97.359,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048]",295.0
1232,9496,81,27,2024-04-07T06:15:14.156000+00:00,35.266,43.409,18.714,,298.0,False,97.389,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,63,27,2024-04-07T06:15:23.618000+00:00,35.722,43.012,18.546,281.0,300.0,False,97.28,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048]",299.0
1232,9496,44,27,2024-04-07T06:15:29.812000+00:00,34.746,42.943,18.446,,299.0,False,96.135,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,27,27,2024-04-07T06:15:43.369000+00:00,36.185,44.007,19.064,279.0,302.0,False,99.256,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,22,27,2024-04-07T06:15:55.296000+00:00,35.46,43.065,18.659,278.0,298.0,False,97.184,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,18,27,2024-04-07T06:15:56.279000+00:00,35.314,43.16,18.77,,299.0,False,97.244,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",293.0
1232,9496,20,27,2024-04-07T06:15:57.824000+00:00,35.533,43.286,18.576,276.0,305.0,False,97.395,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,77,27,2024-04-07T06:15:59.402000+00:00,34.846,43.337,18.439,277.0,299.0,False,96.622,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",300.0
1232,9496,31,27,2024-04-07T06:16:03.361000+00:00,36.166,43.859,18.918,,301.0,False,98.943,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,2,27,2024-04-07T06:16:03.747000+00:00,34.705,43.223,18.662,,301.0,False,96.59,"[2049, 2048, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]",299.0
1232,9496,10,27,2024-04-07T06:16:08.624000+00:00,35.94,43.985,18.977,273.0,301.0,False,98.902,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,1,28,2024-04-07T06:16:25.497000+00:00,34.883,43.01,18.603,,297.0,False,96.496,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",287.0
1232,9496,11,28,2024-04-07T06:16:35.812000+00:00,34.875,43.263,18.595,279.0,297.0,False,96.733,"[None, 2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,55,28,2024-04-07T06:16:40.883000+00:00,35.048,43.195,18.602,277.0,297.0,False,96.845,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,14,28,2024-04-07T06:16:47.741000+00:00,35.174,43.405,18.762,279.0,297.0,False,97.341,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,81,28,2024-04-07T06:16:51.610000+00:00,35.217,43.536,18.685,279.0,298.0,False,97.438,"[None, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,16,28,2024-04-07T06:16:59.462000+00:00,34.766,42.802,18.522,275.0,297.0,False,96.09,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2049, 2048, 2048]",293.0
1232,9496,63,28,2024-04-07T06:17:00.841000+00:00,35.752,43.178,18.634,278.0,302.0,False,97.564,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,4,28,2024-04-07T06:17:01.369000+00:00,34.468,42.835,18.418,277.0,300.0,False,95.721,"[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,44,28,2024-04-07T06:17:05.882000+00:00,34.843,42.959,18.493,277.0,299.0,False,96.295,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048]",299.0
1232,9496,27,28,2024-04-07T06:17:22.595000+00:00,36.128,44.13,18.912,278.0,301.0,False,99.17,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,22,28,2024-04-07T06:17:32.557000+00:00,35.392,43.076,18.759,279.0,296.0,False,97.227,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",296.0
1232,9496,18,28,2024-04-07T06:17:33.422000+00:00,35.185,43.164,18.739,275.0,298.0,False,97.088,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",297.0
1232,9496,20,28,2024-04-07T06:17:35.296000+00:00,35.641,43.356,18.507,,302.0,False,97.504,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",303.0
1232,9496,77,28,2024-04-07T06:17:35.938000+00:00,35.328,43.557,18.587,271.0,298.0,False,97.472,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,2,28,2024-04-07T06:17:40.238000+00:00,35.237,43.45,18.742,278.0,301.0,False,97.429,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,31,28,2024-04-07T06:17:42.312000+00:00,35.712,43.966,18.934,274.0,300.0,False,98.612,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",298.0
1232,9496,10,28,2024-04-07T06:17:47.597000+00:00,35.958,44.022,18.893,274.0,300.0,False,98.873,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,1,29,2024-04-07T06:18:01.997000+00:00,35.02,43.016,18.619,,296.0,False,96.655,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",289.0
1232,9496,11,29,2024-04-07T06:18:12.457000+00:00,35.035,43.263,18.671,280.0,296.0,False,96.969,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,55,29,2024-04-07T06:18:17.683000+00:00,35.255,43.195,18.726,276.0,296.0,False,97.176,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,14,29,2024-04-07T06:18:25.185000+00:00,35.509,43.309,18.964,,296.0,False,97.782,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,81,29,2024-04-07T06:18:28.950000+00:00,35.343,43.399,19.029,,296.0,False,97.771,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,16,29,2024-04-07T06:18:35.632000+00:00,34.918,42.806,18.633,,296.0,False,96.357,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,4,29,2024-04-07T06:18:36.978000+00:00,34.941,42.841,18.476,279.0,299.0,False,96.258,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,63,29,2024-04-07T06:18:38.389000+00:00,35.09,42.956,18.653,277.0,301.0,False,96.699,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",300.0
1232,9496,44,29,2024-04-07T06:18:42.212000+00:00,34.932,43.149,18.665,280.0,299.0,False,96.746,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,27,29,2024-04-07T06:19:01.816000+00:00,36.38,44.283,19.288,275.0,300.0,False,99.951,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,22,29,2024-04-07T06:19:09.776000+00:00,35.475,43.131,18.713,278.0,297.0,False,97.319,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,18,29,2024-04-07T06:19:10.523000+00:00,35.486,43.386,18.761,,297.0,False,97.633,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,20,29,2024-04-07T06:19:12.740000+00:00,35.705,43.571,18.612,277.0,302.0,False,97.888,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",303.0
1232,9496,77,29,2024-04-07T06:19:13.419000+00:00,35.456,43.629,18.627,,298.0,False,97.712,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",301.0
1232,9496,2,29,2024-04-07T06:19:17.780000+00:00,35.398,43.48,18.801,,301.0,False,97.679,"[None, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,31,29,2024-04-07T06:19:20.884000+00:00,35.779,43.978,18.945,,299.0,False,98.702,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",297.0
1232,9496,10,29,2024-04-07T06:19:26.433000+00:00,36.038,44.122,18.892,,299.0,False,99.052,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",298.0
1232,9496,1,30,2024-04-07T06:19:38.628000+00:00,35.05,43.132,18.667,,296.0,False,96.849,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",288.0
1232,9496,11,30,2024-04-07T06:19:49.434000+00:00,35.201,43.289,18.607,,296.0,False,97.097,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,55,30,2024-04-07T06:19:54.889000+00:00,35.234,43.204,18.572,279.0,297.0,False,97.01,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",296.0
1232,9496,14,30,2024-04-07T06:20:02.948000+00:00,35.337,43.413,18.893,,296.0,False,97.643,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,81,30,2024-04-07T06:20:06.802000+00:00,35.3,43.394,19.252,280.0,298.0,False,97.946,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]",297.0
1232,9496,16,30,2024-04-07T06:20:11.930000+00:00,34.913,42.847,18.465,,297.0,False,96.225,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048]",296.0
1232,9496,4,30,2024-04-07T06:20:13.220000+00:00,34.846,42.867,18.53,,301.0,False,96.243,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",295.0
1232,9496,63,30,2024-04-07T06:20:15.111000+00:00,34.974,42.949,18.57,279.0,300.0,False,96.493,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,44,30,2024-04-07T06:20:18.914000+00:00,34.825,42.982,18.592,277.0,300.0,False,96.399,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
1232,9496,27,30,2024-04-07T06:20:41.681000+00:00,36.235,44.148,18.8,280.0,300.0,False,99.183,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",300.0
1232,9496,22,30,2024-04-07T06:20:47.131000+00:00,35.559,43.271,18.787,280.0,297.0,False,97.617,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,18,30,2024-04-07T06:20:48.151000+00:00,35.342,43.331,18.688,280.0,297.0,False,97.361,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",297.0
1232,9496,20,30,2024-04-07T06:20:50.675000+00:00,35.748,43.633,18.633,276.0,302.0,False,98.014,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",302.0
1232,9496,77,30,2024-04-07T06:20:51.228000+00:00,35.768,43.794,18.691,270.0,299.0,False,98.253,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",294.0
1232,9496,2,30,2024-04-07T06:20:55.404000+00:00,35.392,43.379,18.74,,301.0,False,97.511,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",299.0
